product_name,overall_rating,review
Clovia Non Wired Bra In Ash Gray Women's Full Coverage Bra,3.74,Value for money but has some minor issues.
Rawpockets Graphic Print Men's Round Neck T-Shirt,4.24,Loved it! Great quality and value for money.
Harshit Footwear Women Heels,3.46,Value for money but has some minor issues.
Parv Collections Hand-held Bag,2.21,Not up to the mark. Expected better.
Bralux Liza Women's Full Coverage Bra,4.17,Loved it! Great quality and value for money.
Murcia Hand-held Bag,3.65,"Good product, but could be better."
SayItLoud Printed Men's Round Neck T-Shirt,4.72,Excellent product! Highly recommended.
Vox Pop Printed Men's Round Neck T-Shirt,4.45,Excellent product! Highly recommended.
Maharaja Men's Solid Formal Shirt,4.89,Loved it! Great quality and value for money.
DNA Graphic Print Men's Round Neck T-Shirt,2.33,"Average product, not worth the price."
Oxemberg Men's Solid Formal Shirt,4.39,Amazing experience using this. Will buy again!
Rawpockets Graphic Print Men's Round Neck T-Shirt,5.0,Loved it! Great quality and value for money.
SayItLoud Printed Men's Round Neck T-Shirt,3.33,Value for money but has some minor issues.
SayItloud Printed Men's Round Neck T-Shirt,4.89,Amazing experience using this. Will buy again!
Nucode Striped Men's Polo Neck T-Shirt,4.83,Amazing experience using this. Will buy again!
D'INDIAN CLUB Men's Solid Formal Shirt,4.68,Amazing experience using this. Will buy again!
Clovia Cotton Rich Non Padded Wirefree Women's Full Coverage Bra,2.42,Not up to the mark. Expected better.
Bralux Trishna Women's Full Coverage Bra,2.45,"Average product, not worth the price."
Park Avenue Cool Blue Soap - Pack of 3,2.32,Has some flaws but works okay.
TEN Women Heels,2.09,Has some flaws but works okay.
Elaine Women's Leggings,4.17,Excellent product! Highly recommended.
Baklol Printed Men's Round Neck T-Shirt,5.0,Loved it! Great quality and value for money.
DNA Graphic Print Men's Round Neck T-Shirt,5.0,Excellent product! Highly recommended.
iLO Women Heels,4.0,Excellent product! Highly recommended.
Clovia Sheer Stretchable Women's Tube Bra,4.27,Amazing experience using this. Will buy again!
Chicopee Women Heels,2.24,"Average product, not worth the price."
Marc Loire Women Heels,4.72,Amazing experience using this. Will buy again!
Saashiwear Hand-Held Bag,3.7,Value for money but has some minor issues.
Leggings World Women's Leggings,4.77,Excellent product! Highly recommended.
Lyc Women Heels,4.0,Loved it! Great quality and value for money.
Rawpockets Graphic Print Men's Round Neck T-Shirt,5.0,Amazing experience using this. Will buy again!
Basta Shoulder Bag,2.68,Not up to the mark. Expected better.
Fexy Women's Leggings,2.66,"Average product, not worth the price."
Bralux Push Up Women's Push-up Bra,4.32,Amazing experience using this. Will buy again!
Spur Solid Men's Polo Neck T-Shirt,3.82,"Decent quality, satisfied with the purchase."
Fashigo Women's Leggings,3.84,"Good product, but could be better."
Clovia Non Wired Bra In Red Women's Full Coverage Bra,4.76,Loved it! Great quality and value for money.
Fashigo Women's Leggings,3.17,"Good product, but could be better."
Chilee Life Contemporary Women's Push-up Bra,2.93,Has some flaws but works okay.
Sterling Stainless Steel Kitchen Rack,4.52,Excellent product! Highly recommended.
Fashigo Women's Leggings,2.86,Not up to the mark. Expected better.
Sterling Rolling Pin Holder with Tong Stainless Steel Kitchen Rack,5.0,Loved it! Great quality and value for money.
Bodyline Hosiery High-Touch Designed . Women's T-Shirt Bra,4.08,Excellent product! Highly recommended.
Sterling Stainless Steel Kitchen Rack,2.11,"Average product, not worth the price."
Sportking Women's Leggings,2.14,Has some flaws but works okay.
Rasi Silks Women's Leggings,4.05,Loved it! Great quality and value for money.
Clovia Padded Women's Plunge Bra,3.29,"Good product, but could be better."
Bralux Madhu Skin Women's Full Coverage Bra,4.13,Excellent product! Highly recommended.
Fexy Women's Leggings,2.49,"Average product, not worth the price."
"Calibra Women's Full Coverage, T-Shirt Bra",4.7,Amazing experience using this. Will buy again!
Fizzaro Women's Leggings,3.34,"Decent quality, satisfied with the purchase."
Centra Pro Women's Full Coverage Bra,4.26,Excellent product! Highly recommended.
Clovia In Aqua Women's Full Coverage Bra,5.0,Loved it! Great quality and value for money.
Clovia In Black Women's Full Coverage Bra,3.14,Value for money but has some minor issues.
Bralux Rose Women's Full Coverage Bra,3.23,"Decent quality, satisfied with the purchase."
Twister Women's Leggings,3.54,Value for money but has some minor issues.
Sinimini Women's Leggings,3.42,Value for money but has some minor issues.
Calibra Regular Cup Bra Women's T-Shirt Bra,4.18,Amazing experience using this. Will buy again!
Avelen Women's Leggings,4.88,Loved it! Great quality and value for money.
SG VS 319 Plus Kashmir Willow Cricket  Bat,4.1,Loved it! Great quality and value for money.
Clovia Women's T-Shirt Bra,3.72,"Decent quality, satisfied with the purchase."
SG RSD Plus Kashmir Willow Cricket  Bat,4.5,Loved it! Great quality and value for money.
Bralux 103 Printed Women's Full Coverage Bra,4.99,Amazing experience using this. Will buy again!
Baklol Printed Men's Round Neck T-Shirt,5.0,Loved it! Great quality and value for money.
Channel Nine Pack of 2 Women's Tube Bra,4.24,Excellent product! Highly recommended.
Huetrap Graphic Print Men's Round Neck T-Shirt,2.48,"Average product, not worth the price."
Huetrap Graphic Print Men's Round Neck T-Shirt,4.0,Excellent product! Highly recommended.
Huetrap Graphic Print Men's Round Neck T-Shirt,3.0,"Decent quality, satisfied with the purchase."
Clovia Non Wired Bra In Deep Maroon Women's Full Coverage Bra,4.47,Amazing experience using this. Will buy again!
Huetrap Graphic Print Men's Round Neck T-Shirt,4.2,Excellent product! Highly recommended.
Fbling Women's Leggings,3.09,"Good product, but could be better."
SayItLoud Printed Men's Round Neck T-Shirt,3.7,Value for money but has some minor issues.
Siddhi Sales Women's Leggings,2.74,Has some flaws but works okay.
"Deep Under Little Heart Women's Full Coverage, T-Shirt Bra",4.24,Amazing experience using this. Will buy again!
Deewa Women's Leggings,2.01,Not up to the mark. Expected better.
Fexy Women's Leggings,3.17,Value for money but has some minor issues.
AVM Splash 20-20 Kashmir Willow Cricket Bat,3.6,Value for money but has some minor issues.
Clovia Light padding Women's Plunge Bra,2.9,Not up to the mark. Expected better.
SS Ton Professional English Willow Cricket  Bat,5.0,Amazing experience using this. Will buy again!
Clovia Women's Tube Bra,2.55,"Average product, not worth the price."
Yona Women's Leggings,4.94,Amazing experience using this. Will buy again!
Clovia Non Padded Wired Red Women's Full Coverage Bra,4.5,Amazing experience using this. Will buy again!
SS Ton Heritage English Willow Cricket  Bat,4.0,Amazing experience using this. Will buy again!
Ignite Women's Leggings,2.97,Not up to the mark. Expected better.
GM Purist 909 English Willow Cricket  Bat,3.43,Value for money but has some minor issues.
Da Intimo Seamless Women's T-Shirt Bra,4.93,Excellent product! Highly recommended.
LivUP Solid Men's Henley T-Shirt,4.06,Excellent product! Highly recommended.
Spur Solid Men's Polo Neck T-Shirt,4.04,Loved it! Great quality and value for money.
CW Legend Tennis Kashmir Willow Cricket  Bat,3.99,Value for money but has some minor issues.
Channel Nine by Channel Nine - Seamless Women's Tube Bra,2.84,Not up to the mark. Expected better.
SM Bravo Kashmir Willow Cricket  Bat,3.17,"Good product, but could be better."
Clovia Women's Full Coverage Bra,2.2,Has some flaws but works okay.
Pamphilos Casual Shoes,4.57,Excellent product! Highly recommended.
Buynow Glass_54 Tempered Glass for Xiaomi Mi 4S,4.19,Amazing experience using this. Will buy again!
Buynow Glass_53 Tempered Glass for Lenovo K5 Note,2.89,Not up to the mark. Expected better.
Buynow Glass_44 Tempered Glass for Lenovo K5 Note,2.46,Has some flaws but works okay.
Protector G X1032 Tempered Glass for Motorola Moto G,3.76,"Decent quality, satisfied with the purchase."
Protector Xiaomi Redmi Note Prime Tempered Glass for Note Prime,4.04,Loved it! Great quality and value for money.
Goodkarma Men's Self Design Casual Shirt,2.46,Has some flaws but works okay.
KE TRAY TRAY Vanity Multi Purpose,2.71,Not up to the mark. Expected better.
Polkakart Printed Kurti & Leggings,4.55,Loved it! Great quality and value for money.
DEBOCK Xiaomi MI 4 Tempered Glass for Xiaomi MI 4,3.09,"Good product, but could be better."
Marc N' Park Men's Solid Casual Shirt,3.45,Value for money but has some minor issues.
Speedwav 154324 Manual Rear View Mirror,2.25,Not up to the mark. Expected better.
Polkakart Printed Kurti & Leggings,3.34,"Good product, but could be better."
Speedwav 154298 Manual Rear View Mirror,3.39,"Decent quality, satisfied with the purchase."
Marc N' Park Men's Solid Casual Shirt,2.48,Not up to the mark. Expected better.
Clear Shield Original Anti Glare - (S315) Screen Guard for Karbonn Titanium Pop S315,2.82,Has some flaws but works okay.
Speedwav 154439 Manual Rear View Mirror,2.29,Not up to the mark. Expected better.
TRINK 6S Tempered Glass for APPLE IPHONE 6S,2.98,Has some flaws but works okay.
Speedwav 154438 Manual Rear View Mirror,2.21,Has some flaws but works okay.
Marc N' Park Men's Solid Casual Shirt,3.97,Value for money but has some minor issues.
DEBOCK HTC desire 526 Tempered Glass for HTC desire 526,3.23,"Good product, but could be better."
Ebry Men's Checkered Casual Shirt,2.09,"Average product, not worth the price."
Polkakart Printed Kurti & Leggings,4.7,Loved it! Great quality and value for money.
DEBOCK Samsung Galaxy on5 Tempered Glass for Samsung Galaxy on5,3.26,Value for money but has some minor issues.
Polyfibre S.A.T Set Of 3 Super Tacky  Grip,4.66,Excellent product! Highly recommended.
Protector iphone 4s Tempered Glass for Apple 4s,4.21,Excellent product! Highly recommended.
Speedwav 154331 Manual Rear View Mirror,2.29,Not up to the mark. Expected better.
Speedwav 154257 Manual Rear View Mirror,2.13,Not up to the mark. Expected better.
Marc N' Park Men's Solid Casual Shirt,3.1,"Decent quality, satisfied with the purchase."
Protector Moto E XT1021 Tempered Glass for Motorola Moto E,3.5,Value for money but has some minor issues.
Speedwav 154357 Manual Rear View Mirror,3.29,"Decent quality, satisfied with the purchase."
Speedwav 154433 Manual Rear View Mirror,2.27,Not up to the mark. Expected better.
Speedwav 154226 Manual Rear View Mirror,3.45,"Decent quality, satisfied with the purchase."
DEBOCK Sony Xperia E3 Tempered Glass for Sony Xperia E3,4.05,Loved it! Great quality and value for money.
Marc N' Park Men's Solid Casual Shirt,3.93,Value for money but has some minor issues.
Polkakart Embroidered Kurti & Leggings,4.97,Excellent product! Highly recommended.
Goodkarma Men's Printed Casual Shirt,2.82,Not up to the mark. Expected better.
Polkakart Floral Print Kurti & Leggings,3.96,"Decent quality, satisfied with the purchase."
Marc N' Park Men's Printed Casual Shirt,3.25,Value for money but has some minor issues.
Marc N' Park Men's Solid Casual Shirt,3.41,Value for money but has some minor issues.
Speedwav 154325 Manual Rear View Mirror,4.32,Excellent product! Highly recommended.
Ebry Men's Printed Casual Shirt,3.27,"Decent quality, satisfied with the purchase."
Goodkarma Men's Self Design Casual Shirt,2.55,Has some flaws but works okay.
Speedwav 145744 Manual Rear View Mirror,2.12,Not up to the mark. Expected better.
Ebry Men's Checkered Casual Shirt,2.46,Has some flaws but works okay.
Soulful Threads Red Thread Aari Embroidered Black Net Clips Vanity Multi Purpose,3.22,Value for money but has some minor issues.
Ebry Men's Checkered Casual Shirt,4.98,Amazing experience using this. Will buy again!
Speedwav 154388 Manual Rear View Mirror,4.39,Loved it! Great quality and value for money.
Speedwav 154320 Manual Rear View Mirror,4.69,Amazing experience using this. Will buy again!
Marc N' Park Men's Solid Casual Shirt,2.76,Has some flaws but works okay.
Speedwav 154253 Manual Rear View Mirror,4.32,Loved it! Great quality and value for money.
Speedwav 154235 Manual Rear View Mirror,3.97,"Decent quality, satisfied with the purchase."
Soulful Threads Yellow Thread Aari Embroidered Accessories Vanity Multi Purpose,4.18,Excellent product! Highly recommended.
Marc N' Park Men's Printed Casual Shirt,3.88,Value for money but has some minor issues.
Celebration Mart RANGOLI005 Rangoli Stencil,2.07,Has some flaws but works okay.
Swiss Beauty Just Gold make - Up Kit,3.23,"Good product, but could be better."
Marc N' Park Men's Solid Casual Shirt,2.06,"Average product, not worth the price."
Speedwav 154422 Manual Rear View Mirror,2.86,Has some flaws but works okay.
Marc N' Park Men's Solid Casual Shirt,2.23,Not up to the mark. Expected better.
Marc N' Park Men's Printed Casual Shirt,4.02,Loved it! Great quality and value for money.
Speedwav 154326 Manual Rear View Mirror,3.07,"Good product, but could be better."
Speedwav 154266 Manual Rear View Mirror,4.68,Loved it! Great quality and value for money.
Marc N' Park Men's Solid Casual Shirt,4.45,Loved it! Great quality and value for money.
Speedwav 33568 Manual Rear View Mirror,2.95,Has some flaws but works okay.
Speedwav 154280 Manual Rear View Mirror,4.87,Amazing experience using this. Will buy again!
Speedwav 155489 Manual Rear View Mirror,3.68,"Decent quality, satisfied with the purchase."
Marc N' Park Men's Solid Casual Shirt,3.98,"Decent quality, satisfied with the purchase."
Speedwav 154402 Manual Rear View Mirror,2.74,Not up to the mark. Expected better.
Marc N' Park Men's Solid Casual Shirt,3.34,"Good product, but could be better."
TAB91 Praveen Women's Printed Top & Pyjama Set,2.0,Has some flaws but works okay.
Aapno Rajasthan Lovely Jewellery Vanity Jewellery,3.15,Value for money but has some minor issues.
Ebry Men's Printed Casual Shirt,4.52,Amazing experience using this. Will buy again!
Marc N' Park Men's Solid Casual Shirt,2.23,Not up to the mark. Expected better.
MohanJodero Jewellery Box Jewellery Vanity Jewellery,3.9,"Decent quality, satisfied with the purchase."
Pavino Men's Solid Casual Shirt,4.18,Loved it! Great quality and value for money.
Marc N' Park Men's Solid Casual Shirt,3.37,"Good product, but could be better."
Speedwav 154274 Manual Rear View Mirror,2.52,"Average product, not worth the price."
Marc N' Park Men's Printed Casual Shirt,3.64,"Good product, but could be better."
Speedwav 154314 Manual Rear View Mirror,3.56,Value for money but has some minor issues.
MTB Solid Boy's Track Pants,2.61,Not up to the mark. Expected better.
Marc N' Park Men's Solid Casual Shirt,3.85,Value for money but has some minor issues.
"Nova NS217 NS 217 Trimmer, Clipper, Shaver For Men",3.54,"Decent quality, satisfied with the purchase."
Marc N' Park Men's Solid Casual Shirt,4.27,Excellent product! Highly recommended.
